Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:06:14,2018-09-05 18:06:14,0.546s,PASSED
,,,,,,
Test Cases/completed/TestCase2_LinkGenerateThroughGetLink/linkGenratetThroughMail,Chrome 68.0.3440.106,,2018-09-05 18:06:14,2018-09-05 18:06:50,36.034s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid Email ID,2018-09-05 18:06:15,2018-09-05 18:06:41,26.670s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:06:41,2018-09-05 18:06:41,0.001s,PASSED
click,Chrome 68.0.3440.106,click on link generator icon,2018-09-05 18:06:41,2018-09-05 18:06:42,1.031s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 18:06:42,2018-09-05 18:06:42,0.001s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:06:42,2018-09-05 18:06:42,0.001s,PASSED
setText,Chrome 68.0.3440.106,enter the customer information,2018-09-05 18:06:42,2018-09-05 18:06:43,0.409s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:06:43,2018-09-05 18:06:43,0.343s,PASSED
click,Chrome 68.0.3440.106,click on get link button,2018-09-05 18:06:43,2018-09-05 18:06:43,0.188s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:06:43,2018-09-05 18:06:44,0.595s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:06:44,2018-09-05 18:06:44,0.001s,PASSED
click,Chrome 68.0.3440.106,copy link through link generator POP Up,2018-09-05 18:06:44,2018-09-05 18:06:44,0.095s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:06:44,2018-09-05 18:06:44,0.082s,PASSED
"Statement - linkUserName = driver.findElements(org.openqa.selenium.By.className(""text-link-log""))",Chrome 68.0.3440.106,validate the customer details open,2018-09-05 18:06:44,2018-09-05 18:06:44,0.028s,PASSED
Statement - previousCountValue = 0,Chrome 68.0.3440.106,,2018-09-05 18:06:44,2018-09-05 18:06:44,0.000s,PASSED
"Statement - For ([i = 0, i < linkUserName.size(), (i++)])",Chrome 68.0.3440.106,,2018-09-05 18:06:44,2018-09-05 18:06:48,3.777s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:06:48,2018-09-05 18:06:48,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:06:48,2018-09-05 18:06:48,0.121s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:06:48,2018-09-05 18:06:48,0.010s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:06:48,2018-09-05 18:06:48,0.021s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:06:48,2018-09-05 18:06:50,2.002s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:06:50,2018-09-05 18:06:50,0.017s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:06:50,2018-09-05 18:06:50,0.055s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:06:50,2018-09-05 18:06:50,0.108s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:06:50,2018-09-05 18:06:50,0.060s,PASSED
,,,,,,
Test Cases/completed/TestCase2_LinkGenerateThroughGetLink/LinkGenThroughEmptyData,Chrome 68.0.3440.106,Link Generate through empty data,2018-09-05 18:06:50,2018-09-05 18:07:17,27.314s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid Email ID,2018-09-05 18:06:51,2018-09-05 18:07:16,25.614s,PASSED
click,Chrome 68.0.3440.106,click on link generator icon,2018-09-05 18:07:16,2018-09-05 18:07:17,0.756s,PASSED
click,Chrome 68.0.3440.106,click on get link button,2018-09-05 18:07:17,2018-09-05 18:07:17,0.318s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:07:17,2018-09-05 18:07:17,0.240s,PASSED
,,,,,,
Test Cases/completed/TestCase2_LinkGenerateThroughGetLink/linkGenTroughCheckBoxs,Chrome 68.0.3440.106,Link Genrate through checkoxes select,2018-09-05 18:07:17,2018-09-05 18:07:53,35.398s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid Email ID,2018-09-05 18:07:18,2018-09-05 18:07:43,25.186s,PASSED
click,Chrome 68.0.3440.106,click on link generator icon,2018-09-05 18:07:43,2018-09-05 18:07:43,0.432s,PASSED
click,Chrome 68.0.3440.106,click on SMS checkbox,2018-09-05 18:07:43,2018-09-05 18:07:44,0.351s,PASSED
click,Chrome 68.0.3440.106,click on get link button,2018-09-05 18:07:44,2018-09-05 18:07:44,0.172s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:07:44,2018-09-05 18:07:44,0.267s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:07:44,2018-09-05 18:07:48,4.002s,PASSED
click,Chrome 68.0.3440.106,click on Email checkbox,2018-09-05 18:07:48,2018-09-05 18:07:48,0.131s,PASSED
click,Chrome 68.0.3440.106,click on get link button,2018-09-05 18:07:48,2018-09-05 18:07:49,0.105s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:07:49,2018-09-05 18:07:49,0.078s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:07:49,2018-09-05 18:07:53,4.001s,PASSED
click,Chrome 68.0.3440.106,click on callOnly checkbox,2018-09-05 18:07:53,2018-09-05 18:07:53,0.097s,PASSED
click,Chrome 68.0.3440.106,click on get link button,2018-09-05 18:07:53,2018-09-05 18:07:53,0.087s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:07:53,2018-09-05 18:07:53,0.083s,PASSED
,,,,,,
Test Cases/completed/TestCase3_FilterLinkLog/FilterCountAndTimeSpent,Chrome 68.0.3440.106,Filter functionality of count and time spent,2018-09-05 18:07:53,2018-09-05 18:08:39,46.139s,FAILED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:07:53,2018-09-05 18:08:19,25.878s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:08:19,2018-09-05 18:08:39,20.078s,FAILED
,,,,,,
Test Cases/completed/TestCase3_FilterLinkLog/FilterTag,Chrome 68.0.3440.106,Filter tag in the lonk logs,2018-09-05 18:08:39,2018-09-05 18:09:53,1m - 14.383s,FAILED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:08:40,2018-09-05 18:09:05,25.334s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:09:05,2018-09-05 18:09:53,48.294s,FAILED
,,,,,,
Test Cases/completed/TestCase3_FilterLinkLog/FilterTimeSpent,Chrome 68.0.3440.106,Filter time spent in the link logs,2018-09-05 18:09:53,2018-09-05 18:10:28,34.731s,FAILED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:09:54,2018-09-05 18:10:20,26.040s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:10:20,2018-09-05 18:10:28,8.012s,FAILED
,,,,,,
Test Cases/completed/TestCase3_FilterLinkLog/linkOpenCount,Chrome 68.0.3440.106,link log open count functionality,2018-09-05 18:10:28,2018-09-05 18:11:03,34.970s,FAILED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:10:29,2018-09-05 18:10:56,27.090s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:10:56,2018-09-05 18:11:03,7.224s,FAILED
,,,,,,
Test Cases/completed/TestCase3_FilterLinkLog/tagAndCount,Chrome 68.0.3440.106,Filter tag and count both in the link logs,2018-09-05 18:11:03,2018-09-05 18:12:48,1m - 44.634s,FAILED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:11:04,2018-09-05 18:11:37,32.937s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:11:37,2018-09-05 18:12:48,1m - 11.160s,FAILED
,,,,,,
Test Cases/completed/TestCase4_EditCustomerDetails/EnterContactAndSaveCustomerDetails,Chrome 68.0.3440.106,Enter the Conatct and save customer details,2018-09-05 18:12:48,2018-09-05 18:13:44,55.853s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:12:48,2018-09-05 18:13:16,28.200s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:13:16,2018-09-05 18:13:16,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:13:16,2018-09-05 18:13:17,1.072s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 18:13:17,2018-09-05 18:13:17,0.001s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:13:17,2018-09-05 18:13:17,0.000s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer name,2018-09-05 18:13:17,2018-09-05 18:13:18,0.348s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer Id,2018-09-05 18:13:18,2018-09-05 18:13:18,0.701s,PASSED
setText,Chrome 68.0.3440.106,Enter the Tag,2018-09-05 18:13:18,2018-09-05 18:13:19,0.357s,PASSED
click,Chrome 68.0.3440.106,Click on get link button,2018-09-05 18:13:19,2018-09-05 18:13:19,0.142s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:13:19,2018-09-05 18:13:20,0.632s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:13:20,2018-09-05 18:13:20,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:13:20,2018-09-05 18:13:20,0.291s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:13:20,2018-09-05 18:13:20,0.127s,PASSED
"Statement - linkUserName = driver.findElements(org.openqa.selenium.By.className(""text-link-log""))",Chrome 68.0.3440.106,validate the customer details open,2018-09-05 18:13:20,2018-09-05 18:13:20,0.038s,PASSED
Statement - previousCountValue = 0,Chrome 68.0.3440.106,,2018-09-05 18:13:20,2018-09-05 18:13:20,0.000s,PASSED
"Statement - For ([i = 0, i < linkUserName.size(), (i++)])",Chrome 68.0.3440.106,,2018-09-05 18:13:20,2018-09-05 18:13:25,4.830s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/linkLog/customerProfileDetails), 5, OPTIONAL))",Chrome 68.0.3440.106,,2018-09-05 18:13:25,2018-09-05 18:13:25,0.054s,PASSED
click,Chrome 68.0.3440.106,Click on customer details edit button,2018-09-05 18:13:25,2018-09-05 18:13:25,0.187s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 68.0.3440.106,Enter the number in the customer details,2018-09-05 18:13:25,2018-09-05 18:13:25,0.001s,PASSED
Statement - Mobile_Number = number,Chrome 68.0.3440.106,,2018-09-05 18:13:25,2018-09-05 18:13:25,0.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:13:25,2018-09-05 18:13:25,0.370s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:13:25,2018-09-05 18:13:26,0.133s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5))",Chrome 68.0.3440.106,,2018-09-05 18:13:26,2018-09-05 18:13:26,0.083s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:13:26,2018-09-05 18:13:41,15.002s,PASSED
selectOptionByIndex,Chrome 68.0.3440.106,,2018-09-05 18:13:41,2018-09-05 18:13:41,0.372s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:13:41,2018-09-05 18:13:41,0.169s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5))",Chrome 68.0.3440.106,,2018-09-05 18:13:41,2018-09-05 18:13:43,2.189s,PASSED
clickOffset,Chrome 68.0.3440.106,,2018-09-05 18:13:43,2018-09-05 18:13:43,0.094s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:13:43,2018-09-05 18:13:44,0.130s,PASSED
,,,,,,
Test Cases/completed/TestCase4_EditCustomerDetails/EnterEmailAndSaveCustDetails,Chrome 68.0.3440.106,Enter the Email and Save customer details,2018-09-05 18:13:44,2018-09-05 18:14:24,40.806s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:13:44,2018-09-05 18:14:13,28.752s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:14:13,2018-09-05 18:14:13,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:14:13,2018-09-05 18:14:13,0.423s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 18:14:13,2018-09-05 18:14:13,0.001s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:14:13,2018-09-05 18:14:13,0.001s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer name,2018-09-05 18:14:13,2018-09-05 18:14:14,0.558s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer Id,2018-09-05 18:14:14,2018-09-05 18:14:14,0.302s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 68.0.3440.106,Enter the number in the customer details,2018-09-05 18:14:14,2018-09-05 18:14:14,0.001s,PASSED
Statement - Mobile_Number = number,Chrome 68.0.3440.106,,2018-09-05 18:14:14,2018-09-05 18:14:14,0.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:14:14,2018-09-05 18:14:14,0.339s,PASSED
setText,Chrome 68.0.3440.106,Enter the Tag,2018-09-05 18:14:14,2018-09-05 18:14:15,0.363s,PASSED
click,Chrome 68.0.3440.106,Click on get link button,2018-09-05 18:14:15,2018-09-05 18:14:15,0.198s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:14:15,2018-09-05 18:14:16,0.735s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:14:16,2018-09-05 18:14:16,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:14:16,2018-09-05 18:14:16,0.256s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:14:16,2018-09-05 18:14:16,0.323s,PASSED
"Statement - linkUserName = driver.findElements(org.openqa.selenium.By.className(""text-link-log""))",Chrome 68.0.3440.106,validate the customer details open,2018-09-05 18:14:16,2018-09-05 18:14:16,0.067s,PASSED
Statement - previousCountValue = 0,Chrome 68.0.3440.106,,2018-09-05 18:14:16,2018-09-05 18:14:16,0.000s,PASSED
"Statement - For ([i = 0, i < linkUserName.size(), (i++)])",Chrome 68.0.3440.106,,2018-09-05 18:14:16,2018-09-05 18:14:22,5.590s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/linkLog/customerProfileDetails), 5, OPTIONAL))",Chrome 68.0.3440.106,,2018-09-05 18:14:22,2018-09-05 18:14:22,0.026s,PASSED
click,Chrome 68.0.3440.106,Click on customer details edit button,2018-09-05 18:14:22,2018-09-05 18:14:22,0.126s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:14:22,2018-09-05 18:14:23,0.698s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:14:23,2018-09-05 18:14:23,0.200s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5))",Chrome 68.0.3440.106,,2018-09-05 18:14:23,2018-09-05 18:14:24,1.210s,PASSED
clickOffset,Chrome 68.0.3440.106,,2018-09-05 18:14:24,2018-09-05 18:14:24,0.147s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:14:24,2018-09-05 18:14:24,0.183s,PASSED
,,,,,,
Test Cases/completed/TestCase4_EditCustomerDetails/EnterNameAndSaveCustDetails,Chrome 68.0.3440.106,Enter the name and save customer details,2018-09-05 18:14:24,2018-09-05 18:15:44,1m - 20.071s,FAILED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:14:25,2018-09-05 18:14:54,29.285s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:14:54,2018-09-05 18:14:54,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:14:54,2018-09-05 18:14:56,1.507s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 18:14:56,2018-09-05 18:14:56,0.000s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:14:56,2018-09-05 18:14:56,0.000s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer name,2018-09-05 18:14:56,2018-09-05 18:14:57,0.957s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer Id,2018-09-05 18:14:57,2018-09-05 18:14:58,1.557s,PASSED
setText,Chrome 68.0.3440.106,Enter the Tag,2018-09-05 18:14:58,2018-09-05 18:14:59,0.410s,PASSED
click,Chrome 68.0.3440.106,Click on get link button,2018-09-05 18:14:59,2018-09-05 18:14:59,0.232s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:14:59,2018-09-05 18:14:59,0.611s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:14:59,2018-09-05 18:14:59,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:14:59,2018-09-05 18:15:00,0.469s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:15:00,2018-09-05 18:15:00,0.330s,PASSED
"Statement - linkUserName = driver.findElements(org.openqa.selenium.By.className(""text-link-log""))",Chrome 68.0.3440.106,validate the customer details open,2018-09-05 18:15:00,2018-09-05 18:15:00,0.154s,PASSED
Statement - previousCountValue = 0,Chrome 68.0.3440.106,,2018-09-05 18:15:00,2018-09-05 18:15:00,0.000s,PASSED
"Statement - For ([i = 0, i < linkUserName.size(), (i++)])",Chrome 68.0.3440.106,,2018-09-05 18:15:00,2018-09-05 18:15:08,7.130s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/linkLog/customerProfileDetails), 5, OPTIONAL))",Chrome 68.0.3440.106,,2018-09-05 18:15:08,2018-09-05 18:15:13,5.582s,PASSED
Statement - Else,Chrome 68.0.3440.106,,2018-09-05 18:15:13,2018-09-05 18:15:13,0.001s,PASSED
click,Chrome 68.0.3440.106,Click on customer details edit button,2018-09-05 18:15:13,2018-09-05 18:15:44,31.338s,FAILED
,,,,,,
Test Cases/completed/TestCase4_EditCustomerDetails/removeCustomerContactInTheDetails,Chrome 68.0.3440.106,Remove the contact number though customer details,2018-09-05 18:15:44,2018-09-05 18:16:24,39.502s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:15:45,2018-09-05 18:16:13,28.487s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:16:13,2018-09-05 18:16:13,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:16:13,2018-09-05 18:16:14,0.388s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 18:16:14,2018-09-05 18:16:14,0.001s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:16:14,2018-09-05 18:16:14,0.000s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer name,2018-09-05 18:16:14,2018-09-05 18:16:15,1.022s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer Id,2018-09-05 18:16:15,2018-09-05 18:16:15,0.699s,PASSED
Statement - number = CustomKeywords.phoneNumbers.contactNumbers.randomString(9),Chrome 68.0.3440.106,Enter the number in the customer details,2018-09-05 18:16:15,2018-09-05 18:16:15,0.000s,PASSED
Statement - Mobile_Number = number,Chrome 68.0.3440.106,,2018-09-05 18:16:15,2018-09-05 18:16:15,0.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:16:15,2018-09-05 18:16:16,0.393s,PASSED
setText,Chrome 68.0.3440.106,Enter the Tag,2018-09-05 18:16:16,2018-09-05 18:16:16,0.356s,PASSED
click,Chrome 68.0.3440.106,Click on get link button,2018-09-05 18:16:16,2018-09-05 18:16:16,0.257s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:16:16,2018-09-05 18:16:17,0.618s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:16:17,2018-09-05 18:16:17,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:16:17,2018-09-05 18:16:17,0.235s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5, OPTIONAL))",Chrome 68.0.3440.106,"after copy link, validate the validation message",2018-09-05 18:16:17,2018-09-05 18:16:17,0.123s,PASSED
"Statement - linkUserName = driver.findElements(org.openqa.selenium.By.className(""text-link-log""))",Chrome 68.0.3440.106,validate the customer details open,2018-09-05 18:16:17,2018-09-05 18:16:17,0.040s,PASSED
Statement - previousCountValue = 0,Chrome 68.0.3440.106,,2018-09-05 18:16:17,2018-09-05 18:16:17,0.000s,PASSED
"Statement - For ([i = 0, i < linkUserName.size(), (i++)])",Chrome 68.0.3440.106,,2018-09-05 18:16:17,2018-09-05 18:16:23,5.148s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/linkLog/customerProfileDetails), 5, OPTIONAL))",Chrome 68.0.3440.106,,2018-09-05 18:16:23,2018-09-05 18:16:23,0.045s,PASSED
click,Chrome 68.0.3440.106,Click on customer details edit button,2018-09-05 18:16:23,2018-09-05 18:16:23,0.212s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-09-05 18:16:23,2018-09-05 18:16:23,0.259s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:16:23,2018-09-05 18:16:23,0.182s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/validation), 5))",Chrome 68.0.3440.106,,2018-09-05 18:16:23,2018-09-05 18:16:24,0.682s,PASSED
,,,,,,
Test Cases/completed/TestCase4_EditCustomerDetails/RemoveCustomerIDin theDetail,Chrome 68.0.3440.106,Remove cutsomer details Email ID,2018-09-05 18:16:24,2018-09-05 18:17:14,50.387s,PASSED
callTestCase,Chrome 68.0.3440.106,Login with valid User ID  ,2018-09-05 18:16:25,2018-09-05 18:16:54,29.811s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:16:54,2018-09-05 18:16:54,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:16:54,2018-09-05 18:16:56,1.547s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 18:16:56,2018-09-05 18:16:56,0.001s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:16:56,2018-09-05 18:16:56,0.000s,PASSED
setText,Chrome 68.0.3440.106,Enter the customer name,2018-09-05 18:16:56,2018-09-05 18:16:57,1.279s,PASSED
